"","ngram","freq","length","less1gram","less1gram_freq","hit_rate","suggest"
"22455","have the opportunity to",5,"4","have the opportunity",5,1,"to"
"22460","he thought it was",5,"4","he thought it",5,1,"was"
"22476","i do want to",5,"4","i do want",5,1,"to"
"22478","i dont give a",5,"4","i dont give",5,1,"a"
"22496","i know nothing about",5,"4","i know nothing",5,1,"about"
"22513","if we want to",5,"4","if we want",5,1,"to"
"22524","im not trying to",5,"4","im not trying",5,1,"to"
"22530","in item b above",5,"4","in item b",5,1,"above"
"22544","international atomic energy agency",5,"4","international atomic energy",5,1,"agency"
"22546","is a list of",5,"4","is a list",5,1,"of"
"22556","it has nothing to",5,"4","it has nothing",5,1,"to"
"22559","it is easier to",5,"4","it is easier",5,1,"to"
"22573","it was such a",5,"4","it was such",5,1,"a"
"22574","it will not be",5,"4","it will not",5,1,"be"
"22581","japan atomic industrial forum",5,"4","japan atomic industrial",5,1,"forum"
"22582","japans nuclear and industrial",5,"4","japans nuclear and",5,1,"industrial"
"22583","john smiths grand national",5,"4","john smiths grand",5,1,"national"
"22605","my all time favorite",5,"4","my all time",5,1,"favorite"
"22608","never be able to",5,"4","never be able",5,1,"to"
"22614","of the fact that",5,"4","of the fact",5,1,"that"
"22636","quite a long time",5,"4","quite a long",5,1,"time"
"22637","really looking forward to",5,"4","really looking forward",5,1,"to"
"22642","she was able to",5,"4","she was able",5,1,"to"
"22643","she was going to",5,"4","she was going",5,1,"to"
"22652","so there you have",5,"4","so there you",5,1,"have"
"22653","so we decided to",5,"4","so we decided",5,1,"to"
"22661","thank you very much",5,"4","thank you very",5,1,"much"
"22675","the crap out of",5,"4","the crap out",5,1,"of"
"22677","the cricket world cup",5,"4","the cricket world",5,1,"cup"
"22682","the first foreign application",5,"4","the first foreign",5,1,"application"
"22684","the great thing about",5,"4","the great thing",5,1,"about"
"22686","the hell out of",5,"4","the hell out",5,1,"of"
"22689","the international atomic energy",5,"4","the international atomic",5,1,"energy"
"22690","the japan atomic industrial",5,"4","the japan atomic",5,1,"industrial"
"22699","the next best thing",5,"4","the next best",5,1,"thing"
"22702","the paintball gun cases",5,"4","the paintball gun",5,1,"cases"
"22715","the second world war",5,"4","the second world",5,1,"war"
"22725","there are plenty of",5,"4","there are plenty",5,1,"of"
"22728","there has to be",5,"4","there has to",5,1,"be"
"22734","things i want to",5,"4","things i want",5,1,"to"
"22743","time and time again",5,"4","time and time",5,1,"again"
"22762","to make way for",5,"4","to make way",5,1,"for"
"22764","to name a few",5,"4","to name a",5,1,"few"
"22778","today i want to",5,"4","today i want",5,1,"to"
"22779","turn out to be",5,"4","turn out to",5,1,"be"
"22791","we look forward to",5,"4","we look forward",5,1,"to"
"22803","when you go to",5,"4","when you go",5,1,"to"
"22819","year and a half",5,"4","year and a",5,1,"half"
"22825","you can think of",5,"4","you can think",5,1,"of"
"1","the",1,"1","0",1,1,"the"
"13777","be able to",167,"3","be able",168,0.994047619047619,"to"
"13869","was able to",60,"3","was able",61,0.983606557377049,"to"
"86","able to",399,"2","able",407,0.98034398034398,"to"
"13996","looking forward to",40,"3","looking forward",41,0.975609756097561,"to"
"21287","i was able to",34,"4","i was able",35,0.971428571428571,"to"
"14106","the use of",33,"3","the use",34,0.970588235294118,"of"
"14140","a matter of",31,"3","a matter",32,0.96875,"of"
"14197","a pair of",29,"3","a pair",30,0.966666666666667,"of"
"21299","for the rest of",26,"4","for the rest",27,0.962962962962963,"of"
"21300","in the form of",26,"4","in the form",27,0.962962962962963,"of"
"14373","is such a",25,"3","is such",26,0.961538461538462,"a"
"14419","i ended up",24,"3","i ended",25,0.96,"up"
"14448","this kind of",24,"3","this kind",25,0.96,"of"
"3815","referring to",23,"2","referring",24,0.958333333333333,"to"
"21305","in the united states",23,"4","in the united",24,0.958333333333333,"states"
"21310","nothing to do with",22,"4","nothing to do",23,0.956521739130435,"with"
"13856","as long as",64,"3","as long",67,0.955223880597015,"as"
"14620","were able to",21,"3","were able",22,0.954545454545455,"to"
"14621","what kind of",21,"3","what kind",22,0.954545454545455,"of"
"21333","there are so many",19,"4","there are so",20,0.95,"many"
"14031","to deal with",37,"3","to deal",39,0.948717948717949,"with"
"1376","hundreds of",53,"2","hundreds",56,0.946428571428571,"of"
"2315","depending on",34,"2","depending",36,0.944444444444444,"on"
"15021","all sorts of",16,"3","all sorts",17,0.941176470588235,"of"
"15060","i managed to",16,"3","i managed",17,0.941176470588235,"to"
"15084","more or less",16,"3","more or",17,0.941176470588235,"less"
"21355","find a way to",16,"4","find a way",17,0.941176470588235,"to"
"21356","here are a few",16,"4","here are a",17,0.941176470588235,"few"
"13936","a bunch of",47,"3","a bunch",50,0.94,"of"
"13829","in front of",75,"3","in front",80,0.9375,"of"
"6224","manages to",15,"2","manages",16,0.9375,"to"
"13959","in terms of",44,"3","in terms",47,0.936170212765957,"of"
"13889","a number of",56,"3","a number",60,0.933333333333333,"of"
"14251","look forward to",28,"3","look forward",30,0.933333333333333,"to"
"7024","valentines day",14,"2","valentines",15,0.933333333333333,"day"
"15313","a mixture of",14,"3","a mixture",15,0.933333333333333,"of"
"15373","has nothing to",14,"3","has nothing",15,0.933333333333333,"to"
"15451","the benefit of",14,"3","the benefit",15,0.933333333333333,"of"
"21380","daiichi nuclear power plant",14,"4","daiichi nuclear power",15,0.933333333333333,"plant"
"1978","dealing with",39,"2","dealing",42,0.928571428571429,"with"
"7538","relating to",13,"2","relating",14,0.928571428571429,"to"
"15500","a form of",13,"3","a form",14,0.928571428571429,"of"
"15597","in spite of",13,"3","in spite",14,0.928571428571429,"of"
"15602","incorporated in item",13,"3","incorporated in",14,0.928571428571429,"item"
"15624","may or may",13,"3","may or",14,0.928571428571429,"may"
"15651","or may not",13,"3","or may",14,0.928571428571429,"not"
"15746","was such a",13,"3","was such",14,0.928571428571429,"a"
"21399","as of pm edt",13,"4","as of pm",14,0.928571428571429,"edt"
"21405","has nothing to do",13,"4","has nothing to",14,0.928571428571429,"do"
"21406","i can think of",13,"4","i can think",14,0.928571428571429,"of"
"21417","take the time to",13,"4","take the time",14,0.928571428571429,"to"
"14386","there have been",25,"3","there have",27,0.925925925925926,"been"
"3616","referred to",24,"2","referred",26,0.923076923076923,"to"
"14442","the importance of",24,"3","the importance",26,0.923076923076923,"of"
"7909","consists of",12,"2","consists",13,0.923076923076923,"of"
"15793","anything other than",12,"3","anything other",13,0.923076923076923,"than"
"15905","it reminds me",12,"3","it reminds",13,0.923076923076923,"me"
"16044","to want to",12,"3","to want",13,0.923076923076923,"to"
"16068","with lots of",12,"3","with lots",13,0.923076923076923,"of"
"21427","all you have to",12,"4","all you have",13,0.923076923076923,"to"
"21459","we are going to",12,"4","we are going",13,0.923076923076923,"to"
"14475","learn how to",23,"3","learn how",25,0.92,"to"
"21286","by the end of",34,"4","by the end",37,0.918918918918919,"of"
"1677","kinds of",45,"2","kinds",49,0.918367346938776,"of"
"644","supposed to",99,"2","supposed",108,0.916666666666667,"to"
"14542","the lack of",22,"3","the lack",24,0.916666666666667,"of"
"14554","was trying to",22,"3","was trying",24,0.916666666666667,"to"
"8702","dependent on",11,"2","dependent",12,0.916666666666667,"on"
"16295","paintball marker upgrades",11,"3","paintball marker",12,0.916666666666667,"upgrades"
"16410","was forced to",11,"3","was forced",12,0.916666666666667,"to"
"14131","the ability to",32,"3","the ability",35,0.914285714285714,"to"
"21292","i would like to",31,"4","i would like",34,0.911764705882353,"to"
"21293","i was going to",30,"4","i was going",33,0.909090909090909,"to"
"4414","handful of",20,"2","handful",22,0.909090909090909,"of"
"16474","am trying to",10,"3","am trying",11,0.909090909090909,"to"
"16530","by way of",10,"3","by way",11,0.909090909090909,"of"
"16595","i continue to",10,"3","i continue",11,0.909090909090909,"to"
"16691","lots and lots",10,"3","lots and",11,0.909090909090909,"lots"
"21506","and i want to",10,"4","and i want",11,0.909090909090909,"to"
"21519","i am trying to",10,"4","i am trying",11,0.909090909090909,"to"
"21528","in the number of",10,"4","in the number",11,0.909090909090909,"of"
"21530","is the fact that",10,"4","is the fact",11,0.909090909090909,"that"
"21535","not a fan of",10,"4","not a fan",11,0.909090909090909,"of"
"21543","something to do with",10,"4","something to do",11,0.909090909090909,"with"
"14705","a member of",19,"3","a member",21,0.904761904761905,"of"
"14718","can think of",19,"3","can think",21,0.904761904761905,"of"
"14273","and lots of",27,"3","and lots",30,0.9,"of"
"14834","i woke up",18,"3","i woke",20,0.9,"up"
"16908","a collection of",9,"3","a collection",10,0.9,"of"
"16930","allow me to",9,"3","allow me",10,0.9,"to"
"16966","are lots of",9,"3","are lots",10,0.9,"of"
"17012","by no means",9,"3","by no",10,0.9,"means"
"17032","every once in",9,"3","every once",10,0.9,"in"
"17066","hes going to",9,"3","hes going",10,0.9,"to"
"17067","his ability to",9,"3","his ability",10,0.9,"to"
"17088","i highly recommend",9,"3","i highly",10,0.9,"recommend"
"17157","is filled with",9,"3","is filled",10,0.9,"with"
"17312","spend some time",9,"3","spend some",10,0.9,"time"
"17332","that led to",9,"3","that led",10,0.9,"to"
"17349","the department of",9,"3","the department",10,0.9,"of"
"17351","the essence of",9,"3","the essence",10,0.9,"of"
"17354","the introduction of",9,"3","the introduction",10,0.9,"of"
"17394","they seem to",9,"3","they seem",10,0.9,"to"
"17466","was filled with",9,"3","was filled",10,0.9,"with"
"17510","with salt and",9,"3","with salt",10,0.9,"and"
"21573","all of a sudden",9,"4","all of a",10,0.9,"sudden"
"21579","and over and over",9,"4","and over and",10,0.9,"over"
"21607","in the parking lot",9,"4","in the parking",10,0.9,"lot"
"21617","on the edge of",9,"4","on the edge",10,0.9,"of"
"21640","there are lots of",9,"4","there are lots",10,0.9,"of"
"21641","theres a lot of",9,"4","theres a lot",10,0.9,"of"
"21648","turned out to be",9,"4","turned out to",10,0.9,"be"
"14896","a sort of",17,"3","a sort",19,0.894736842105263,"of"
"14949","it turns out",17,"3","it turns",19,0.894736842105263,"out"
"14983","the sort of",17,"3","the sort",19,0.894736842105263,"of"
"14381","take care of",25,"3","take care",28,0.892857142857143,"of"
"14108","to figure out",33,"3","to figure",37,0.891891891891892,"out"
"15017","a handful of",16,"3","a handful",18,0.888888888888889,"of"
"15122","the type of",16,"3","the type",18,0.888888888888889,"of"
"21360","im not going to",16,"4","im not going",18,0.888888888888889,"to"
"17563","also known as",8,"3","also known",9,0.888888888888889,"as"
"17667","change or removal",8,"3","change or",9,0.888888888888889,"removal"
"17706","falling in love",8,"3","falling in",9,0.888888888888889,"love"
"17733","from time to",8,"3","from time",9,0.888888888888889,"to"
"17753","had time to",8,"3","had time",9,0.888888888888889,"to"
"17755","half an hour",8,"3","half an",9,0.888888888888889,"hour"
"17841","ill let you",8,"3","ill let",9,0.888888888888889,"you"
"17845","in accordance with",8,"3","in accordance",9,0.888888888888889,"with"
"17855","in store for",8,"3","in store",9,0.888888888888889,"for"
"17889","is provided as",8,"3","is provided",9,0.888888888888889,"as"
"17918","it used to",8,"3","it used",9,0.888888888888889,"to"
"17963","linking to amazoncom",8,"3","linking to",9,0.888888888888889,"amazoncom"
"17972","love affair with",8,"3","love affair",9,0.888888888888889,"with"
"17982","means for sites",8,"3","means for",9,0.888888888888889,"sites"
"18010","not trying to",8,"3","not trying",9,0.888888888888889,"to"
"18073","pay attention to",8,"3","pay attention",9,0.888888888888889,"to"
"18075","picked it up",8,"3","picked it",9,0.888888888888889,"up"
"18082","provided as is",8,"3","provided as",9,0.888888888888889,"is"
"18108","sites to earn",8,"3","sites to",9,0.888888888888889,"earn"
"18133","that appears on",8,"3","that appears",9,0.888888888888889,"on"
"18144","that needs to",8,"3","that needs",9,0.888888888888889,"to"
"18162","the combination of",8,"3","the combination",9,0.888888888888889,"of"
"18242","three or four",8,"3","three or",9,0.888888888888889,"four"
"18362","who wanted to",8,"3","who wanted",9,0.888888888888889,"to"
"21660","a means for sites",8,"4","a means for",9,0.888888888888889,"sites"
"21683","and the ability to",8,"4","and the ability",9,0.888888888888889,"to"
"21687","are you going to",8,"4","are you going",9,0.888888888888889,"to"
"21690","as is and is",8,"4","as is and",9,0.888888888888889,"is"
"21696","at the age of",8,"4","at the age",9,0.888888888888889,"of"
"21707","designed to provide a",8,"4","designed to provide",9,0.888888888888889,"a"
"21712","every once in a",8,"4","every once in",9,0.888888888888889,"a"
"21720","i came up with",8,"4","i came up",9,0.888888888888889,"with"
"21734","if youd like to",8,"4","if youd like",9,0.888888888888889,"to"
"21758","of the holy spirit",8,"4","of the holy",9,0.888888888888889,"spirit"
"21763","on this website comes",8,"4","on this website",9,0.888888888888889,"comes"
"21769","participant in the amazon",8,"4","participant in the",9,0.888888888888889,"amazon"
"21771","provide a means for",8,"4","provide a means",9,0.888888888888889,"for"
"21778","so im going to",8,"4","so im going",9,0.888888888888889,"to"
"21803","there you have it",8,"4","there you have",9,0.888888888888889,"it"
"21823","two and a half",8,"4","two and a",9,0.888888888888889,"half"
"21825","we were able to",8,"4","we were able",9,0.888888888888889,"to"
"1128","tend to",63,"2","tend",71,0.887323943661972,"to"
"327","lots of",162,"2","lots",183,0.885245901639344,"of"
"21283","i am going to",46,"4","i am going",52,0.884615384615385,"to"
"14474","its hard to",23,"3","its hard",26,0.884615384615385,"to"
"14497","update as of",23,"3","update as",26,0.884615384615385,"of"
"2798","tries to",30,"2","tries",34,0.882352941176471,"to"
"15266","the lives of",15,"3","the lives",17,0.882352941176471,"of"
"21375","of the united states",15,"4","of the united",17,0.882352941176471,"states"
"21376","thank you so much",15,"4","thank you so",17,0.882352941176471,"much"
"14538","some kind of",22,"3","some kind",25,0.88,"of"
"14222","the amount of",29,"3","the amount",33,0.878787878787879,"of"
"3046","tons of",28,"2","tons",32,0.875,"of"
"15337","are trying to",14,"3","are trying",16,0.875,"to"
"15344","be part of",14,"3","be part",16,0.875,"of"
"15407","just need to",14,"3","just need",16,0.875,"to"
"18415","a host of",7,"3","a host",8,0.875,"of"
"18430","a slice of",7,"3","a slice",8,0.875,"of"
"18456","allow them to",7,"3","allow them",8,0.875,"to"
"18457","allows you to",7,"3","allows you",8,0.875,"to"
"18530","as close to",7,"3","as close",8,0.875,"to"
"18564","be willing to",7,"3","be willing",8,0.875,"to"
"18570","because no one",7,"3","because no",8,0.875,"one"
"18584","but back to",7,"3","but back",8,0.875,"to"
"18615","comes down to",7,"3","comes down",8,0.875,"to"
"18618","completely out of",7,"3","completely out",8,0.875,"of"
"18887","is believed to",7,"3","is believed",8,0.875,"to"
"18957","learning how to",7,"3","learning how",8,0.875,"to"
"19027","new ways to",7,"3","new ways",8,0.875,"to"
"19039","nothing wrong with",7,"3","nothing wrong",8,0.875,"with"
"19182","spend more time",7,"3","spend more",8,0.875,"time"
"19209","that none of",7,"3","that none",8,0.875,"of"
"19231","the bulk of",7,"3","the bulk",8,0.875,"of"
"19240","the expense of",7,"3","the expense",8,0.875,"of"
"19250","the hunger games",7,"3","the hunger",8,0.875,"games"
"19301","the waiting room",7,"3","the waiting",8,0.875,"room"
"19435","until golden brown",7,"3","until golden",8,0.875,"brown"
"19484","week when i",7,"3","week when",8,0.875,"i"
"19537","without further ado",7,"3","without further",8,0.875,"ado"
"21842","all at the same",7,"4","all at the",8,0.875,"same"
